day,z_f_1,z_f_2,z_f_3,z_f_4,z_f_5,z_f_6,z_f_7,z_f_8
1280,0.041780427,-0.120628595,-0.14980435,0.1644428,0.10766261,0.07808708,-0.06340601,-0.05458238
1281,0.073219985,-0.11886181,-0.19762585,0.29825217,0.056806367,0.06285702,-0.04493098,-0.09393782
1282,0.02605265,-0.12638853,-0.163466,0.21024466,0.041398324,0.13490212,-0.07987803,-0.07833576
1283,0.03464566,-0.12948015,-0.18372284,0.19336545,0.10979356,0.0695876,-0.11791121,-0.06239965
1284,0.033535603,-0.114791214,-0.21168616,0.2689799,0.19692796,0.014664121,-0.11824155,-0.058559142
1285,0.054161333,-0.15685137,-0.18934847,0.20400733,0.12897566,0.050143905,-0.11521901,-0.058150463
1286,0.023192622,-0.13674128,-0.15451558,0.22500253,0.11437572,0.08720073,-0.06311716,-0.055641886
1287,0.06408511,-0.11458397,-0.09195449,0.21442518,-0.0015401095,0.13536182,0.05389741,-0.12182834
1288,0.01932481,-0.13026634,-0.1949355,0.2545281,0.17815608,0.052867167,-0.09683566,-0.071075544
1289,0.018986996,-0.12321184,-0.1774119,0.23649022,0.1462489,0.07016166,-0.065291904,-0.07289697
1290,0.065040745,-0.10643362,-0.070339,0.19846219,-0.0031725913,0.12575744,0.0599218,-0.090358615
1291,0.11537112,-0.1221094,0.01330623,0.21070728,-0.032002397,0.16542387,0.16833451,-0.12781122
1292,0.16595696,-0.18830532,-0.10920189,0.30817306,-0.006844647,0.12092234,0.16456255,-0.09967985
1293,0.1015011,-0.13182557,-0.04210511,0.2054123,-0.0077003315,0.1621256,0.13232392,-0.06778459
1294,0.07186036,-0.17505644,-0.1955291,0.22577336,0.13230516,0.044341646,-0.11382376,-0.06798008
1295,0.06994944,-0.16572168,-0.18659006,0.20630723,0.11549794,0.05006843,-0.10540821,-0.054163553
1296,0.032919392,-0.13547295,-0.15933095,0.20894039,0.036814988,0.12987491,-0.08033412,-0.075188756
1297,0.04798944,-0.10417932,-0.21797502,0.2679072,0.18401855,0.006828904,-0.113841206,-0.05265315
1298,0.045808643,-0.1326419,-0.19244596,0.20022422,0.08694254,0.0644795,-0.10614213,-0.06593025
1299,0.028278112,-0.11623816,-0.185518,0.213973,0.10485089,0.08292996,-0.101035714,-0.073171735
1300,0.054468434,-0.12657811,-0.18172982,0.23543513,0.13824973,0.05858341,-0.12037621,-0.07145574
1301,0.048261657,-0.13596416,-0.1590677,0.19208702,0.022783425,0.1146664,-0.06033338,-0.07027219
1302,0.0382806,-0.11481346,-0.21876147,0.26616225,0.18666814,0.0031889975,-0.12323027,-0.047048017
1303,0.03184261,-0.12219246,-0.20126374,0.22571413,0.13200164,0.06972222,-0.10491666,-0.066404946
1304,0.028962564,-0.12835562,-0.16346458,0.18355364,0.030249588,0.12749368,-0.060711503,-0.061369177
1305,0.031596206,-0.12516433,-0.21201894,0.2581051,0.19407216,0.019529387,-0.1225791,-0.059774928
1306,0.025965963,-0.13493074,-0.16437314,0.19245619,0.041757774,0.1300116,-0.08708765,-0.07243848
1307,0.03268953,-0.12198859,-0.19004413,0.2042833,0.12690926,0.07200195,-0.11478183,-0.06879778
1308,0.039588906,-0.13010986,-0.17581928,0.18324623,0.09139378,0.07254191,-0.092552096,-0.04014868
1309,0.05464416,-0.15457717,-0.19465175,0.22601265,0.1301468,0.0517224,-0.119077064,-0.06284531
1310,0.06493308,-0.14588453,-0.18351778,0.2928434,0.06218874,0.058633395,-0.075501315,-0.070359625
1311,0.06388233,-0.14154401,-0.17396083,0.2625909,0.031871025,0.07947703,-0.05259628,-0.06540591
1312,0.029699229,-0.14372922,-0.16017838,0.21345995,0.045496166,0.13182086,-0.086029336,-0.074176505
1313,0.019956809,-0.095405996,-0.21905944,0.26480106,0.18207084,0.006203763,-0.10918729,-0.042352386
1314,0.03402654,-0.115220115,-0.19607578,0.22563362,0.132748,0.07561457,-0.103984036,-0.07542764
1315,0.0018633874,-0.11045364,-0.2052522,0.26566157,0.16740863,0.052375775,-0.07947548,-0.0672681
1316,0.0434522,-0.122821,-0.15525867,0.18041489,0.10586667,0.088838406,-0.04597936,-0.048345353
1317,0.034497846,-0.13601865,-0.16200542,0.19310023,0.038860403,0.13302532,-0.06862894,-0.06385817
1318,0.03181217,-0.11717771,-0.18806219,0.20930472,0.13112228,0.07145905,-0.11711922,-0.073356524
1319,0.02279363,-0.11921866,-0.18959714,0.1939652,0.11136672,0.07908343,-0.10812265,-0.06929727
1320,0.023553021,-0.116487235,-0.1861519,0.21077436,0.10655755,0.08643878,-0.09959277,-0.07359591
1321,0.023431983,-0.12744853,-0.16877903,0.21570364,0.052830026,0.14489184,-0.06926855,-0.07932734
1322,0.03281209,-0.09458773,-0.22109126,0.24958692,0.1791933,0.0070416555,-0.10135865,-0.04600325
1323,0.032009136,-0.12761724,-0.1719419,0.2057514,0.045582913,0.121056035,-0.087644175,-0.08255964
1324,0.05602663,-0.09508636,-0.2235111,0.21451944,0.16359578,0.014167458,-0.09472467,-0.041842595
1325,0.023756202,-0.12831135,-0.1773495,0.26338875,0.17076366,0.0651975,-0.06252673,-0.08404103
1326,0.039082747,-0.13506481,-0.15683673,0.1715894,0.03881201,0.111992784,-0.052205265,-0.071351424
1327,0.04080365,-0.1231308,-0.16024211,0.17394662,0.1036751,0.07585841,-0.069092005,-0.036964245
1328,0.05638561,-0.1600729,-0.20080864,0.2407994,0.14797735,0.047370605,-0.12698297,-0.07088326
1329,0.039314665,-0.12314154,-0.12870407,0.18101048,0.039341044,0.11951655,-0.028271794,-0.070769474
1330,0.0769967,-0.13544086,-0.090562895,0.19766931,0.045832347,0.11534802,0.023599654,-0.07439254
1331,0.07384923,-0.13506792,-0.11853737,0.20226985,0.08048209,0.10424223,0.02601172,-0.07212778
1332,0.044873517,-0.14072442,-0.17541105,0.25214627,0.13116384,0.07435073,-0.028634079,-0.07052184
1333,0.017150871,-0.12344187,-0.16068771,0.18061161,0.027980395,0.13485196,-0.06531228,-0.0675128
1334,0.037637286,-0.13093266,-0.2128803,0.25508192,0.19473377,0.017753333,-0.122906014,-0.060874302
1335,0.03791111,-0.135393,-0.19594909,0.2147095,0.1369271,0.056617927,-0.10884561,-0.0610311
1336,0.038071852,-0.13425559,-0.19482283,0.22179183,0.1264304,0.06557892,-0.10268554,-0.062230833
1337,0.036552615,-0.1347925,-0.18997364,0.20728688,0.11336148,0.07247931,-0.10166182,-0.061668675
1338,0.056902356,-0.11357448,-0.19229637,0.29350907,0.058795054,0.08285171,-0.037746802,-0.092408136
1339,0.045532398,-0.12063596,-0.17771584,0.2767706,0.044055205,0.0911356,-0.041930966,-0.07673137
1340,0.04967283,-0.1325391,-0.18088196,0.28555685,0.053908523,0.080016226,-0.057952106,-0.07292469
1341,0.057523645,-0.13039142,-0.18302606,0.2933907,0.05149657,0.07545182,-0.050533667,-0.08020424
1342,0.030378029,-0.13316904,-0.16171752,0.2281386,0.041853175,0.12907988,-0.08396878,-0.08616178
1343,0.021936592,-0.12022704,-0.19383445,0.18896297,0.10415248,0.07949909,-0.105307,-0.067711905
1344,0.020300053,-0.112224735,-0.197129,0.21484083,0.13655533,0.075299874,-0.10598527,-0.07195042
1345,0.036556933,-0.15381591,-0.2189537,0.32020497,0.19398065,0.03175056,-0.09432673,-0.08769455
1346,0.067857094,-0.16364504,-0.13980487,0.284692,0.051394496,0.12115996,0.04696268,-0.04584594
1347,0.073392734,-0.09501099,-0.024511129,0.23857671,-0.021233007,0.13267985,0.13104951,-0.10033551
1348,0.118607305,-0.20291242,-0.16731642,0.3227266,0.064613104,0.06691738,0.027805835,-0.08342162
1349,0.09349329,-0.1446485,-0.076173164,0.22320765,0.03443455,0.11051756,0.04966277,-0.094049044
1350,0.04237366,-0.14604937,-0.1610737,0.26243734,0.08979116,0.0976376,-0.0040934235,-0.046018727
1351,0.06825717,-0.1640463,-0.18988124,0.21662444,0.12890844,0.04883232,-0.088400915,-0.06722331
1352,0.025095709,-0.11219829,-0.14497021,0.18048695,0.023988858,0.1273689,-0.037472397,-0.06550508
1353,0.09253277,-0.17062202,-0.16753574,0.20511328,0.09880852,0.054321572,-0.06550805,-0.06476565
1354,0.10413513,-0.19582045,-0.18808497,0.24793042,0.120611005,0.058023334,-0.06580991,-0.08956819
1355,0.010361176,-0.13814744,-0.15556096,0.33742642,0.102014095,0.09454267,0.015967712,-0.037984848
1356,0.070749,-0.12076804,-0.09736907,0.22202574,-0.008744478,0.12855926,0.07175791,-0.12901714
1357,0.05525856,-0.122964144,-0.10191803,0.18803298,0.05694981,0.12035315,0.014018536,-0.038805466
1358,0.037056535,-0.13086446,-0.17002021,0.26921755,0.13367718,0.08153388,-0.0076538622,-0.08229579
1359,0.06687336,-0.11854154,-0.07004754,0.20419002,0.028368037,0.12538917,0.041040212,-0.054767184
1360,0.030805692,-0.12824759,-0.1980877,0.22326449,0.12552574,0.06987919,-0.09374905,-0.059723783
1361,0.043650586,-0.12356719,-0.163659,0.18660083,0.06164533,0.12462891,-0.044700094,-0.067026764
1362,0.016135262,-0.10712467,-0.20237441,0.22547194,0.15496522,0.04872684,-0.07756059,-0.051972948
1363,0.060904566,-0.14026241,-0.17200041,0.23890488,0.14205486,0.049690157,-0.13068372,-0.074601755
1364,0.020690255,-0.121612445,-0.15543787,0.1776377,0.02183853,0.12809826,-0.05446203,-0.07054071
1365,0.020445252,-0.12073748,-0.2197109,0.26851684,0.18845272,0.024302222,-0.10786015,-0.060116954
1366,0.04912141,-0.13549307,-0.16972768,0.21323872,0.06749502,0.12579712,-0.058576077,-0.08342218
1367,0.013689323,-0.11664193,-0.2242184,0.2547655,0.17213117,0.031667873,-0.101417,-0.050907917
1368,0.02458701,-0.12137313,-0.18989003,0.19989356,0.11937366,0.07591517,-0.09641547,-0.0608409
1369,0.04197078,-0.10599689,-0.18994774,0.22567597,0.124314934,0.08519161,-0.0951677,-0.08903942
1370,0.015811928,-0.1181045,-0.17485122,0.21613833,0.05122587,0.13794504,-0.078947715,-0.08345719
1371,0.05229684,-0.11777456,-0.082411714,0.18365552,0.028966479,0.13037509,0.0140307695,-0.06820852
1372,0.013594834,-0.122611605,-0.16457649,0.3414606,0.15998521,0.06628383,0.00998579,-0.07493914
1373,0.08989218,-0.16175592,-0.10965726,0.22025853,0.07768312,0.08541493,0.009548634,-0.09081237
1374,0.074938506,-0.11410831,-0.019436762,0.24296905,-0.02955275,0.13827185,0.124160856,-0.12359302
1375,0.09324929,-0.16475433,-0.13855696,0.2913468,0.05311934,0.11823035,0.08191411,-0.06563291
1376,0.08719579,-0.15285505,-0.14069916,0.21782789,0.09230897,0.08603595,0.009333342,-0.07257748
1377,0.067680195,-0.11884913,-0.080739,0.21090117,0.037987772,0.11726008,0.04175496,-0.054345317
1378,0.02811905,-0.13454452,-0.22244996,0.2825371,0.18115087,0.0305942,-0.09484753,-0.06344267
1379,0.046110444,-0.11830528,-0.1294995,0.19619022,0.0200205,0.115284935,0.0051947534,-0.038594957
1380,0.09518329,-0.18339571,-0.19620298,0.24777852,0.12545025,0.057336766,-0.06061934,-0.080133304
1381,0.02420919,-0.13293725,-0.22590576,0.2641645,0.16181424,0.03824905,-0.082423925,-0.05097743
1382,0.05680119,-0.09433209,-0.097780034,0.2235217,-0.010553837,0.13600086,0.08605969,-0.08794899
1383,0.02663779,-0.13276613,-0.17856444,0.3360566,0.15767682,0.06051624,-0.001066342,-0.07183465
1384,0.056002863,-0.13949741,-0.102613464,0.19298467,0.032398656,0.11818912,0.009157822,-0.08835611
1385,0.08020023,-0.1561359,-0.14912687,0.20793234,0.10135225,0.0672167,-0.025487475,-0.08480662
1386,0.04191102,-0.11767854,-0.15542185,0.18429998,0.0959933,0.08554433,-0.040719345,-0.02863979
1387,0.060298435,-0.13315842,-0.15986179,0.20407131,0.0705833,0.11214253,-0.020413294,-0.07967517
1388,0.01642461,-0.098105006,-0.2283957,0.29529098,0.20550446,0.0032210797,-0.11157769,-0.054342307
1389,0.026092017,-0.11673004,-0.20314626,0.22877683,0.16369486,0.04228776,-0.075989656,-0.058667485
1390,0.02593886,-0.13028511,-0.15648843,0.17605884,0.033946093,0.12506483,-0.042620495,-0.07811394
1391,0.034259755,-0.11766497,-0.1846071,0.23278093,0.16876799,0.046607934,-0.06673311,-0.076012254
1392,0.045498516,-0.10555095,-0.10490196,0.22550151,-0.010051101,0.14587596,0.057228863,-0.12237078
1393,0.07384075,-0.15764022,-0.1726054,0.27090603,0.13250794,0.0705891,-0.014376432,-0.08773747
1394,0.062416717,-0.14680082,-0.18076557,0.21422276,0.120678574,0.06364372,-0.05321823,-0.061259385
1395,0.04919392,-0.12793285,-0.16611826,0.18928654,0.10308506,0.078825474,-0.04318936,-0.039775122
1396,0.052422725,-0.15118775,-0.19590148,0.25901753,0.1561906,0.05403958,-0.051569745,-0.076541804
1397,0.033168174,-0.13842857,-0.16741157,0.22364567,0.053065296,0.14212166,-0.0693945,-0.08567587
1398,0.039705865,-0.10176704,-0.11738754,0.1725886,0.034757446,0.12257375,0.011271164,-0.029156025
1399,0.024721336,-0.1325295,-0.21077745,0.28331888,0.16547358,0.05455532,-0.055327773,-0.07392786
1400,0.06475259,-0.14786406,-0.1786449,0.20946662,0.11901623,0.061179347,-0.054506555,-0.060800683
1401,0.045930795,-0.13093743,-0.15850541,0.1964581,0.036267128,0.11620363,-0.024405181,-0.07166734
1402,0.076977156,-0.15031,-0.169276,0.19714412,0.09651492,0.056476265,-0.057019845,-0.050971422
1403,0.08741658,-0.1721726,-0.1837355,0.22322327,0.12643708,0.044634163,-0.07086619,-0.07975462
1404,0.062446468,-0.14447078,-0.19273075,0.21671587,0.11565442,0.057533093,-0.077518895,-0.041221116
1405,0.032714356,-0.1211498,-0.22640201,0.28744066,0.20669039,0.0035594553,-0.11939089,-0.05955489
1406,0.08315159,-0.17093645,-0.18996069,0.22649254,0.13286656,0.04386907,-0.07310663,-0.07476824
1407,0.04232068,-0.10030262,-0.09747343,0.22688724,-0.012236141,0.14965345,0.06203194,-0.1210925
1408,0.0046335105,-0.11945139,-0.18539989,0.30919608,0.14403602,0.07364996,-0.010123968,-0.055672653
1409,0.09631136,-0.15493004,-0.12540786,0.20538989,0.06451388,0.0868445,0.02462235,-0.10778828
1410,0.07183833,-0.11992463,-0.051842965,0.20797272,0.018187232,0.13760288,0.06750989,-0.067557916
1411,0.026229568,-0.10032717,-0.1944081,0.22947842,0.16592994,0.050232228,-0.054058313,-0.06724179
1412,0.037317276,-0.12068689,-0.18753397,0.20209299,0.13776284,0.057331517,-0.08287758,-0.064064994
1413,0.04109464,-0.12753947,-0.15549187,0.19840561,0.034580395,0.12246832,-0.01958695,-0.06629704
1414,0.068528056,-0.17311397,-0.21790367,0.33245403,0.20581554,0.024450287,-0.08177628,-0.10615342
1415,0.047042232,-0.14186816,-0.15530375,0.20519148,0.018104948,0.116198555,-0.02777201,-0.09864068
1416,0.059683595,-0.15907346,-0.21406469,0.22521047,0.1634763,0.024481736,-0.08953664,-0.057938114
1417,0.060282603,-0.13966817,-0.18867233,0.2112246,0.11678848,0.060220763,-0.06308553,-0.041545812
1418,0.040071614,-0.11949453,-0.15766871,0.20380205,0.05492879,0.13102612,-0.023382917,-0.05585204
1419,0.024547586,-0.09956833,-0.2103642,0.24118386,0.15929814,0.074301705,-0.08130458,-0.07680082
1420,0.0062888367,-0.10786443,-0.20123564,0.22298473,0.13585123,0.07758239,-0.08958479,-0.07267545
1421,0.014488158,-0.11810217,-0.1920732,0.22209829,0.10824201,0.09027493,-0.094172664,-0.08084693
1422,0.019809436,-0.09795134,-0.22625127,0.2894221,0.20640779,0.0028708577,-0.10845654,-0.055860832
1423,0.006305281,-0.09728003,-0.21324375,0.22760296,0.15269503,0.08151542,-0.067297176,-0.064164855
1424,0.012238223,-0.10898957,-0.21032679,0.22058962,0.14234333,0.07420862,-0.06967041,-0.04842228
1425,0.020979067,-0.11696346,-0.20911533,0.2439896,0.15290515,0.051985543,-0.053427726,-0.05559013
1426,0.06924775,-0.072640985,-0.019018114,0.2577511,-0.06419909,0.16115493,0.17993233,-0.13754913
1427,0.037977003,-0.13596123,-0.13752049,0.37211132,0.08065813,0.10481634,0.115739495,-0.05451742
1428,0.12559742,-0.13184135,-0.030259475,0.20378163,0.00038392842,0.15322503,0.15394944,-0.08252123
1429,0.11398217,-0.14879356,-0.06082061,0.23518413,0.025831752,0.120247334,0.11901426,-0.08714623
1430,0.06556489,-0.13953516,-0.15837887,0.19719848,0.09493728,0.073704176,-0.02642554,-0.05028565
1431,0.03665851,-0.12546095,-0.1928659,0.21458347,0.11672325,0.069749296,-0.073879294,-0.0430715
1432,0.050933633,-0.14538905,-0.1705123,0.23460269,0.0643861,0.13140771,-0.06668825,-0.09771259
1433,0.028701209,-0.1142685,-0.22305512,0.28057003,0.2032088,0.004013866,-0.115927145,-0.058051683
1434,0.01972825,-0.120200165,-0.19140343,0.22284284,0.11012722,0.08681201,-0.09664376,-0.08364405
1435,0.0051361355,-0.10985995,-0.19800395,0.22543952,0.11925538,0.08872535,-0.08444722,-0.07438855
1436,0.02810984,-0.108667195,-0.1960359,0.23993081,0.136962,0.079887204,-0.09845762,-0.087238364
1437,0.042001344,-0.13054895,-0.1611381,0.20528302,0.024726965,0.12990321,-0.026679747,-0.069071405
1438,0.038785797,-0.14253356,-0.20756702,0.24305649,0.15657029,0.052193798,-0.09109746,-0.07107149
1439,0.0331468,-0.122241184,-0.19142993,0.21527667,0.1272546,0.06258092,-0.08610576,-0.057709135
1440,0.026955355,-0.12327896,-0.20044422,0.23090088,0.12716632,0.07129543,-0.08846509,-0.06777474
1441,0.051715553,-0.14124992,-0.17354959,0.28372866,0.041597098,0.09073765,-0.058172926,-0.09199184
1442,0.08321981,-0.14783095,-0.18272346,0.3153625,0.08201857,0.057440627,-0.079713985,-0.1024275
1443,0.047052752,-0.14392757,-0.22996232,0.2689479,0.1934071,0.008164585,-0.10580222,-0.0593538
1444,0.035676606,-0.1300489,-0.15951346,0.20574997,0.023601994,0.1388492,-0.035290577,-0.072616234
1445,0.004879484,-0.10096945,-0.24031383,0.27715963,0.16870418,0.03272555,-0.07315446,-0.04810547
1446,0.027096258,-0.11890615,-0.19322583,0.21697825,0.1298025,0.066434816,-0.09201954,-0.06835227
1447,0.036123753,-0.13420834,-0.16938572,0.20502624,0.038190283,0.129363,-0.03896691,-0.08252772
1448,0.042277753,-0.116821066,-0.1564642,0.18481404,0.057694256,0.1221682,-0.020754486,-0.082144335
1449,0.030288972,-0.10570678,-0.19898702,0.24076544,0.168677,0.052479386,-0.04344982,-0.07347306
1450,0.029110737,-0.10812187,-0.18864383,0.20356391,0.13471858,0.061286658,-0.07968156,-0.06114178
1451,0.020829655,-0.12997311,-0.16176155,0.2073272,0.022957485,0.13937819,-0.0533676,-0.08318316
1452,0.048490033,-0.13416976,-0.21358868,0.25805718,0.19960621,0.007819161,-0.108830824,-0.065921016
1453,0.0490041,-0.102185436,-0.103305966,0.22724076,-0.018399827,0.14951462,0.087688476,-0.1182908
1454,0.05850719,-0.13998745,-0.1900759,0.2768566,0.15442345,0.06160883,-0.013421148,-0.08256727
1455,0.03958358,-0.1307974,-0.120995246,0.34471565,0.0665882,0.13654508,0.12698525,-0.04070586
1456,0.08862747,-0.10757447,-0.010506272,0.24633491,-0.029168062,0.14536223,0.15526435,-0.11528216
1457,0.1233114,-0.16755453,-0.06471453,0.2552967,0.047153667,0.0998,0.09779833,-0.11555082
1458,0.0632582,-0.13440183,-0.10055672,0.21687421,0.06563402,0.09810518,0.023770332,-0.06801423
1459,0.11025276,-0.17557856,-0.11378556,0.24587402,0.082424864,0.0717837,0.01771918,-0.13498563
1460,0.051240616,-0.11580737,-0.21037802,0.24746235,0.19043833,0.0066940933,-0.116310425,-0.059053313
1461,0.040259786,-0.14308919,-0.20889136,0.24311447,0.15651323,0.049657576,-0.083244435,-0.07038799
1462,0.039083786,-0.12059866,-0.18411759,0.20161085,0.111895174,0.0665542,-0.06422881,-0.037784
1463,0.04248862,-0.1295772,-0.1922461,0.2418696,0.14211006,0.060088743,-0.103757516,-0.07584124
1464,0.05865956,-0.14646363,-0.17282893,0.28775156,0.047492944,0.081255585,-0.06637569,-0.09537643
1465,0.03971374,-0.14193697,-0.17179905,0.21678288,0.026324265,0.13490173,-0.048483163,-0.092605665
1466,0.06607785,-0.14118066,-0.09889795,0.20577046,0.038794283,0.11653809,0.038018435,-0.0957429
1467,0.06813578,-0.15189283,-0.17371404,0.24570112,0.1379672,0.0550263,-0.025240585,-0.08050106
1468,0.06525022,-0.14631659,-0.18302481,0.25333774,0.14959857,0.05620361,-0.018317342,-0.07707057
1469,0.033671297,-0.11190234,-0.13817547,0.18587306,0.047978897,0.12868391,-0.0026993454,-0.051776245
1470,0.06743276,-0.13038151,-0.13285033,0.20171584,0.06794198,0.10209264,0.02137369,-0.07692548
1471,0.036395002,-0.12965247,-0.21305856,0.27095914,0.17347321,0.044530734,-0.0481352,-0.07300605
1472,0.05189526,-0.12394592,-0.1788877,0.20197709,0.11744121,0.06432105,-0.037740864,-0.046416372
1473,0.017597547,-0.11809199,-0.19903961,0.23193927,0.12394109,0.07835349,-0.08786945,-0.07681986
1474,0.047827758,-0.13729542,-0.19561242,0.24698819,0.15068308,0.05303317,-0.09966548,-0.076920405
1475,0.028006362,-0.13169265,-0.15894319,0.22367093,0.018811852,0.15054366,-0.05710672,-0.08597327
1476,0.024860807,-0.09649318,-0.21644512,0.260484,0.19773825,0.014088646,-0.10470316,-0.058759972
1477,0.02871852,-0.124311164,-0.16912322,0.2248202,0.055946976,0.14763217,-0.053223073,-0.094383426
1478,0.010754492,-0.09057567,-0.23811662,0.27909678,0.2036236,0.019747555,-0.091468126,-0.058492005
1479,0.0230743,-0.11487675,-0.1928082,0.21827173,0.12255704,0.07515791,-0.09622496,-0.07682413
1480,0.024547655,-0.13171087,-0.16548899,0.21395352,0.026905868,0.13768533,-0.055435807,-0.08878976
1481,0.026759665,-0.108122185,-0.22353616,0.2574172,0.20049912,0.012799293,-0.102118835,-0.058152735
1482,0.050980415,-0.1158087,-0.10782571,0.23120724,-0.02378337,0.15336888,0.08713564,-0.15111506
1483,0.0049189534,-0.10487301,-0.19032264,0.29831338,0.19693767,0.04883387,-0.028185286,-0.075963706
1484,0.03943118,-0.12657508,-0.1543611,0.19381696,0.055394094,0.11586574,-0.015562698,-0.09599736
1485,0.053585105,-0.11741589,-0.14977013,0.19175693,0.098052695,0.06684941,-0.023868531,-0.065909155
1486,0.08595456,-0.161082,-0.17888345,0.2882812,0.15229708,0.05774961,-0.0015861839,-0.09800541
1487,0.063421786,-0.14525092,-0.20323521,0.23087835,0.12941867,0.05350477,-0.047961622,-0.05672703
1488,0.07984685,-0.1501201,-0.1861628,0.21954834,0.11396821,0.055533893,-0.03684999,-0.052064173
1489,0.07336217,-0.10355733,-0.05889354,0.2563819,-0.025257833,0.1445024,0.13648951,-0.11616948
1490,0.100378275,-0.17929293,-0.15862502,0.29075408,0.09331307,0.07850559,0.023843616,-0.093458034
1491,0.14301778,-0.11242671,0.07343784,0.26734626,-0.094004825,0.18252644,0.28043276,-0.17379616
1492,0.09892391,-0.16426614,-0.12686299,0.3798046,0.057253025,0.11442368,0.1570352,-0.06112951
1493,0.07018181,-0.13587502,-0.10710492,0.22799346,0.06810821,0.09812406,0.039961547,-0.06866194
1494,0.0992866,-0.14014107,-0.067824975,0.24195129,0.033725508,0.11721365,0.09664373,-0.090154156
1495,0.106033646,-0.14332047,-0.09020138,0.23780052,0.053886928,0.10893745,0.09201586,-0.10201767
1496,0.078522034,-0.13457182,-0.118294016,0.2336176,0.07641807,0.10044811,0.062039033,-0.08079953
1497,0.026641294,-0.09719382,-0.20474654,0.23616627,0.17336276,0.045450516,-0.03762175,-0.06535412
1498,0.014003323,-0.09826168,-0.19595112,0.23891363,0.14069614,0.08196166,-0.10018884,-0.08762177
1499,0.021091614,-0.109234646,-0.19571921,0.23745783,0.14442259,0.07709788,-0.10285801,-0.08554921
1500,0.01455507,-0.10797003,-0.19491243,0.24270487,0.12136516,0.08589645,-0.09198368,-0.08897382
1501,0.028467162,-0.10454395,-0.22022815,0.27824745,0.20795141,0.010189533,-0.106699474,-0.06312302
1502,0.033984955,-0.12215054,-0.19797622,0.22967295,0.13974798,0.056551583,-0.08207079,-0.067693934
1503,0.029222738,-0.1288588,-0.16570826,0.22267497,0.041075777,0.14433426,-0.056068726,-0.091178924
1504,0.029684018,-0.12089574,-0.19159935,0.23013653,0.13556606,0.068935715,-0.102268904,-0.08007821
1505,0.019492636,-0.10121351,-0.19258139,0.23767865,0.13937765,0.082801156,-0.10158911,-0.091230065
1506,0.012582429,-0.11289748,-0.19232583,0.21898742,0.108159676,0.08735332,-0.06336133,-0.053912256
1507,0.049334027,-0.1446662,-0.17823166,0.23995012,0.05957635,0.13387632,-0.051656827,-0.10933377
1508,0.0212899,-0.099705085,-0.23552263,0.2627623,0.19458629,0.013373971,-0.098239906,-0.04818113
1509,0.02924053,-0.13070677,-0.16602811,0.2157642,0.035081528,0.13732216,-0.026243657,-0.081317924
1510,0.06476429,-0.16166455,-0.2232155,0.31739408,0.20942034,0.01759234,-0.06820503,-0.093849316
1511,0.056163125,-0.12592609,-0.18285017,0.2099792,0.10465299,0.060788676,-0.041453153,-0.034641676
1512,0.05422206,-0.1446548,-0.21566899,0.24608223,0.13849749,0.04750192,-0.06434874,-0.06515743
1513,0.057577923,-0.14201513,-0.20754918,0.25134328,0.14674668,0.048460137,-0.02124998,-0.06067899
1514,0.031903476,-0.12816395,-0.15433079,0.21901779,0.01873172,0.15037242,-0.038854048,-0.07946452
1515,0.03222757,-0.12207413,-0.20563968,0.2335189,0.12641549,0.06363658,-0.066344164,-0.053827744
1516,0.090861306,-0.12473042,-0.04642891,0.24058272,-0.03486929,0.14221337,0.15292224,-0.15359592
1517,0.056374706,-0.1270712,-0.122164905,0.2687578,0.07743846,0.12582576,0.09534527,-0.06626539
1518,0.04483774,-0.11279007,-0.19690426,0.2530772,0.17076226,0.05462241,-0.015451878,-0.08048178
1519,0.045571636,-0.101595536,-0.06729281,0.22612421,-0.026170656,0.16579223,0.094756335,-0.14761227
1520,0.10059559,-0.16874728,-0.13799657,0.24420373,0.10473267,0.05763933,0.015874535,-0.12231013
1521,0.045361422,-0.12442393,-0.19730964,0.23205715,0.14182901,0.058206197,-0.008033216,-0.052684084
1522,0.10096774,-0.16374823,-0.16454907,0.24329126,0.12067495,0.05399654,0.007825017,-0.09530008
1523,0.050190363,-0.13225277,-0.18521722,0.22573861,0.15733957,0.039476983,-0.041885212,-0.06712155
1524,0.027423538,-0.12173988,-0.17323308,0.21253979,0.05433305,0.123969376,-0.03974293,-0.097246766
1525,0.02031287,-0.12077828,-0.15264523,0.2037862,0.036149565,0.13639633,-0.015392095,-0.077436246
1526,0.0744345,-0.13614151,-0.12448302,0.23294061,0.07830343,0.08964853,0.039826512,-0.068488955
1527,0.11092041,-0.15892085,-0.1360473,0.25271398,0.08804312,0.080022335,0.05947724,-0.096085854
1528,0.072088346,-0.16260111,-0.2309792,0.30049676,0.17270401,0.030361257,-0.038693756,-0.07965456
1529,0.1113426,-0.1791361,-0.20058784,0.2574482,0.12946573,0.043072306,-0.020029247,-0.08126418
1530,0.08023609,-0.13486704,-0.17191698,0.2106599,0.09325378,0.068563774,-0.0030382872,-0.031560645
1531,0.10312764,-0.17739855,-0.19641195,0.27608806,0.15364876,0.04291724,-0.014706641,-0.089143544
1532,0.016186893,-0.10759616,-0.16615461,0.23438482,-0.029949188,0.1573727,0.040377706,-0.13569668
1533,0.029586606,-0.108993605,-0.21918017,0.23134106,0.16122282,0.04172403,-0.040865622,-0.04706356
